,date,open,high,low,close,volume,money
2053,2013-10-08,135.76,137.4,134.19,136.67,5686725.0,773294144.0
2054,2013-10-09,136.6,137.4,135.8,136.99,4081504.0,557664512.0
2055,2013-10-10,137.0,137.38,136.25,137.04,2904552.0,397207808.0
2056,2013-10-11,135.3,137.83,135.3,137.52,3645556.0,499830912.0
2057,2013-10-14,137.95,139.73,137.32,139.65,5527479.0,767129536.0
2058,2013-10-15,139.74,144.8,139.08,144.25,6927751.0,986261696.0
2059,2013-10-16,146.3,147.7,142.1,144.24,9481320.0,1382754176.0
2060,2013-10-17,144.59,145.8,143.5,144.19,4862119.0,703392000.0
2061,2013-10-18,144.49,144.91,142.0,142.98,3557495.0,510349728.0
2062,2013-10-21,143.51,145.3,142.2,145.09,4702298.0,677908672.0
2063,2013-10-22,144.8,144.8,142.75,143.42,2458139.0,353140640.0
2064,2013-10-23,143.26,144.68,142.21,143.69,2621511.0,375070080.0
2065,2013-10-24,143.3,143.97,142.7,143.71,2625533.0,376580480.0
2066,2013-10-25,143.01,143.01,135.6,136.73,5858415.0,807380224.0
2067,2013-10-28,135.78,136.77,133.26,133.97,3214102.0,431472160.0
2068,2013-10-29,134.15,134.66,131.5,132.8,3518294.0,468246848.0
2069,2013-10-30,132.98,133.3,131.96,132.59,2534346.0,335579616.0
2070,2013-10-31,132.65,136.51,132.5,135.11,3489343.0,471033920.0
2071,2013-11-01,134.33,135.84,133.8,135.18,2215447.0,299057632.0
2072,2013-11-04,135.45,136.97,135.27,136.34,1943628.0,264834000.0
2073,2013-11-05,135.8,138.39,134.7,138.11,2784307.0,381603616.0
2074,2013-11-06,138.28,141.01,137.5,139.65,4444925.0,619496960.0
2075,2013-11-07,139.36,139.88,136.7,138.97,2135888.0,294635360.0
2076,2013-11-08,138.6,139.99,136.01,136.14,2153743.0,298492256.0
2077,2013-11-11,138.0,141.68,136.18,139.55,5232877.0,729491584.0
2078,2013-11-12,139.42,145.35,139.05,144.84,6947801.0,997440448.0
2079,2013-11-13,144.09,146.45,143.1,144.72,3188146.0,460888128.0
2080,2013-11-14,145.0,145.0,141.69,144.07,2404202.0,344294688.0
2081,2013-11-15,143.74,144.62,142.1,143.44,3359785.0,481164992.0
2082,2013-11-18,144.0,144.86,142.8,143.49,4157171.0,596980160.0
2083,2013-11-19,143.5,144.2,141.3,142.82,4116683.0,588099520.0
2084,2013-11-20,142.74,142.92,141.4,142.06,2551780.0,362889664.0
2085,2013-11-21,141.68,142.29,138.55,138.66,3299198.0,459524480.0
2086,2013-11-22,138.66,139.35,137.98,138.47,2811090.0,389528928.0
2087,2013-11-25,137.78,141.86,137.52,140.93,2618102.0,367831840.0
2088,2013-11-26,140.99,141.84,139.78,139.98,1640604.0,230259504.0
2089,2013-11-27,139.99,141.19,138.6,139.95,1567952.0,219358336.0
2090,2013-11-28,139.98,142.65,139.98,141.83,2224051.0,315027616.0
2091,2013-11-29,141.0,141.65,139.92,141.44,2042378.0,287184352.0
2092,2013-12-02,140.01,140.27,136.5,136.78,4289240.0,591853952.0
2093,2013-12-03,136.55,137.92,135.34,137.58,3288230.0,448934464.0
2094,2013-12-04,137.46,139.02,136.57,138.48,3351042.0,463071200.0
2095,2013-12-05,138.44,138.44,136.95,136.99,1932631.0,265765312.0
2096,2013-12-06,136.77,139.1,136.0,138.75,2915072.0,402741312.0
2097,2013-12-09,138.6,138.7,136.0,137.94,2537190.0,347999968.0
2098,2013-12-10,137.51,137.9,136.2,136.95,2539266.0,347805536.0
2099,2013-12-11,136.86,137.6,136.17,136.39,1986816.0,271716032.0
2100,2013-12-12,136.33,137.34,136.2,136.4,1830695.0,250384800.0
2101,2013-12-13,136.23,137.39,136.22,136.4,1926726.0,263371184.0
2102,2013-12-16,136.01,136.42,132.87,132.97,3286944.0,439536256.0
2103,2013-12-17,132.95,134.73,132.4,133.21,1564120.0,209082464.0
2104,2013-12-18,132.99,133.5,132.31,132.49,2010517.0,266750704.0
2105,2013-12-19,133.29,133.4,131.1,131.15,1781345.0,235156560.0
2106,2013-12-20,131.25,131.75,126.0,126.65,3855601.0,495862848.0
2107,2013-12-23,126.43,127.64,126.12,126.51,1922251.0,243709872.0
2108,2013-12-24,127.0,127.7,126.38,126.61,2789714.0,354505536.0
2109,2013-12-25,127.0,127.37,125.89,126.26,1843945.0,233016832.0
2110,2013-12-26,126.0,126.23,124.14,124.74,3415622.0,427007200.0
2111,2013-12-27,125.2,127.23,124.74,126.2,2545548.0,321517728.0
2112,2013-12-30,126.45,126.98,123.99,124.46,3216672.0,401569216.0
2113,2013-12-31,124.0,129.31,122.5,128.38,5754649.0,730676608.0
2114,2014-01-02,127.99,127.99,125.6,125.98,2197666.0,277430208.0
2115,2014-01-03,125.25,125.8,123.23,123.98,2334165.0,288934592.0
2116,2014-01-06,122.88,124.9,120.7,120.73,3022921.0,367274752.0
2117,2014-01-07,120.11,121.35,119.2,120.56,1803946.0,216936560.0
2118,2014-01-08,120.49,121.18,118.01,119.4,3198959.0,380752960.0
2119,2014-01-09,119.0,121.8,118.6,119.34,4788671.0,575090368.0
2120,2014-01-10,119.01,120.43,118.05,119.27,2112663.0,251742736.0
2121,2014-01-13,119.3,122.32,119.08,119.89,3764646.0,454274368.0
2122,2014-01-14,120.2,121.79,118.9,121.31,2347499.0,282925536.0
2123,2014-01-15,120.51,121.15,118.05,118.76,1972069.0,235363888.0
2124,2014-01-16,118.85,122.45,118.74,121.99,3911963.0,474484832.0
2125,2014-01-17,121.8,122.65,120.12,120.3,3236373.0,393324800.0
2126,2014-01-20,121.9,127.3,121.02,126.79,6009063.0,751598272.0
2127,2014-01-21,126.0,128.71,125.35,126.99,3540462.0,451224704.0
2128,2014-01-22,126.98,134.81,126.3,134.17,7366781.0,975900224.0
2129,2014-01-23,134.18,135.4,131.76,134.09,4025848.0,538497408.0
2130,2014-01-24,133.5,135.69,132.51,135.5,3578070.0,482834464.0
2131,2014-01-27,134.89,143.78,134.66,140.75,8351084.0,1170783872.0
2132,2014-01-28,140.51,142.0,137.5,139.22,3640115.0,508739360.0
2133,2014-01-29,139.78,141.06,136.49,137.01,3152040.0,434136672.0
2134,2014-01-30,136.5,136.95,131.0,132.2,3722344.0,496967648.0
2135,2014-02-07,132.06,134.62,131.06,133.89,2386561.0,317924192.0
2136,2014-02-10,134.0,134.4,130.86,132.86,3625174.0,479835328.0
2137,2014-02-11,132.8,135.58,132.1,134.04,4300694.0,578123072.0
2138,2014-02-12,134.2,134.97,133.31,134.15,1928348.0,258332736.0
2139,2014-02-13,134.03,138.39,134.01,135.67,3856747.0,528398496.0
2140,2014-02-14,135.39,143.0,135.39,142.9,6741037.0,946589760.0
2141,2014-02-17,144.1,150.99,144.1,149.98,8746517.0,1301703936.0
2142,2014-02-18,149.44,149.44,146.12,147.01,3364035.0,496116928.0
2143,2014-02-19,147.05,151.98,147.05,149.53,3148266.0,472702784.0
2144,2014-02-20,149.5,151.58,148.0,148.99,2318897.0,346513536.0
2145,2014-02-21,148.0,150.15,147.78,149.08,3412540.0,508426624.0
2146,2014-02-24,149.1,151.08,145.61,147.62,3117865.0,463140896.0
2147,2014-02-25,148.0,148.4,141.0,142.37,4627993.0,662701568.0
2148,2014-02-26,140.56,144.98,139.05,142.03,2651394.0,377024800.0
2149,2014-02-27,142.15,145.79,140.02,144.95,2564611.0,367761888.0
2150,2014-02-28,145.0,150.8,144.95,150.02,4192617.0,626931584.0
2151,2014-03-03,150.0,154.99,148.33,154.93,4881665.0,745535040.0
2152,2014-03-04,152.12,159.29,152.0,153.4,5086676.0,795956992.0
2153,2014-03-05,154.03,159.99,152.0,159.84,4721154.0,741664000.0
2154,2014-03-06,160.21,162.3,157.0,162.0,4274121.0,684035136.0
2155,2014-03-07,162.0,167.2,160.04,165.49,5811048.0,952251136.0
2156,2014-03-10,164.8,165.8,154.03,156.94,4998548.0,797666944.0
2157,2014-03-11,156.0,163.6,155.1,162.18,3856141.0,619885248.0
2158,2014-03-12,161.08,163.6,155.78,158.53,3676392.0,582653248.0
2159,2014-03-13,157.6,165.1,157.11,164.87,4263778.0,695571584.0
2160,2014-03-14,164.06,166.0,161.8,163.87,2493355.0,407076128.0
2161,2014-03-17,165.0,166.66,162.01,166.47,3219888.0,529609728.0
2162,2014-03-18,168.3,176.2,168.3,171.32,5947371.0,1030329344.0
2163,2014-03-19,169.9,175.0,169.0,174.37,3536579.0,613576512.0
2164,2014-03-20,174.3,174.5,169.0,169.18,3389521.0,579777920.0
2165,2014-03-21,168.44,171.98,165.5,171.4,4031881.0,680945728.0
2166,2014-03-24,171.0,175.73,169.9,171.29,2632092.0,453477920.0
2167,2014-03-25,168.4,168.4,155.59,166.81,6240383.0,1024298880.0
2168,2014-03-26,165.1,166.11,158.36,158.49,5737639.0,927285376.0
2169,2014-03-27,157.66,160.8,156.4,157.66,3804459.0,603835712.0
2170,2014-03-28,157.82,158.99,151.01,152.64,4827296.0,740132800.0
2171,2014-03-31,152.01,157.38,152.0,154.7,3058360.0,473939136.0
2172,2014-04-01,154.71,162.55,154.4,162.49,3404689.0,544622720.0
2173,2014-04-02,162.74,169.66,161.03,165.64,4669833.0,777378688.0
2174,2014-04-03,167.56,167.69,163.5,165.31,2691848.0,444348448.0
2175,2014-04-04,164.65,165.3,161.0,164.06,2320651.0,377896960.0
2176,2014-04-08,163.92,165.42,161.01,164.54,2592749.0,423934496.0
2177,2014-04-09,165.02,166.63,162.13,163.35,2161889.0,354031808.0
2178,2014-04-10,163.27,171.02,159.5,169.51,5417787.0,897611264.0
2179,2014-04-11,172.0,179.6,172.0,176.08,9022579.0,1593651840.0
2180,2014-04-14,174.7,177.31,173.0,174.36,2682436.0,469646912.0
2181,2014-04-15,173.2,175.87,173.2,174.49,2588021.0,452432800.0
2182,2014-04-16,173.7,174.56,170.19,171.02,2204062.0,379301952.0
2183,2014-04-17,170.8,176.0,170.21,175.2,2974441.0,517914688.0
2184,2014-04-18,175.0,177.77,173.3,175.31,1960146.0,344825504.0
2185,2014-04-21,174.01,175.98,172.0,172.05,1833379.0,318935968.0
2186,2014-04-22,172.0,175.13,171.52,172.13,2234496.0,387206400.0
2187,2014-04-23,172.08,176.49,172.03,176.06,3375573.0,592119552.0
2188,2014-04-24,176.15,176.71,173.7,175.76,1258135.0,220213008.0
2189,2014-04-25,167.98,168.0,161.79,164.69,9587743.0,1581409280.0
2190,2014-04-28,162.08,164.56,159.81,162.79,3302860.0,535511104.0
2191,2014-04-29,162.8,165.48,162.47,163.59,2799649.0,459181216.0
2192,2014-04-30,163.95,164.29,162.53,163.88,1922066.0,314017280.0
2193,2014-05-05,163.5,163.5,157.08,160.25,3674347.0,585326656.0
2194,2014-05-06,160.0,162.7,160.0,160.79,1362295.0,219512512.0
2195,2014-05-07,161.61,161.61,159.6,160.66,1196073.0,192090272.0
2196,2014-05-08,160.8,162.49,160.42,160.67,1469786.0,237490048.0
2197,2014-05-09,160.66,162.3,160.3,160.62,1672145.0,269803744.0
2198,2014-05-12,162.29,162.3,159.5,160.91,2619478.0,420667488.0
2199,2014-05-13,160.77,161.61,159.56,160.74,1593936.0,256197648.0
2200,2014-05-14,159.99,160.93,154.01,155.27,3401655.0,534826240.0
2201,2014-05-15,154.98,157.08,154.5,156.15,1698338.0,264995344.0
2202,2014-05-16,156.15,157.1,154.67,155.16,1846730.0,286938912.0
2203,2014-05-19,152.5,153.0,147.94,147.98,5625009.0,838456320.0
2204,2014-05-20,148.1,149.44,143.6,144.98,4688591.0,682615744.0
2205,2014-05-21,144.1,151.66,143.95,151.0,3873787.0,575063808.0
2206,2014-05-22,150.9,153.6,149.65,150.05,1867894.0,281907872.0
2207,2014-05-23,150.0,152.78,149.98,152.3,1400963.0,212338048.0
2208,2014-05-26,154.9,154.9,152.85,153.57,891056.0,137024224.0
2209,2014-05-27,153.0,155.75,152.86,153.2,1303507.0,201097680.0
2210,2014-05-28,152.89,155.0,152.8,153.94,1250197.0,192903904.0
2211,2014-05-29,153.73,155.93,153.46,154.29,1010682.0,156525424.0
2212,2014-05-30,154.25,155.28,153.02,153.22,921765.0,141927536.0
2213,2014-06-03,153.0,154.5,152.25,152.77,1304848.0,199563920.0
2214,2014-06-04,152.99,153.38,150.02,151.15,1049431.0,158992000.0
2215,2014-06-05,151.12,155.0,149.33,154.77,2067863.0,314507712.0
2216,2014-06-06,154.68,155.65,152.29,153.59,947745.0,145936336.0
2217,2014-06-09,152.3,154.4,152.3,153.23,1003481.0,154198992.0
2218,2014-06-10,153.25,155.29,153.25,154.8,1930551.0,298186720.0
2219,2014-06-11,154.75,155.38,153.21,153.94,1078145.0,166086240.0
2220,2014-06-12,154.07,154.07,152.12,152.63,1149960.0,175855792.0
2221,2014-06-13,152.69,153.83,151.16,152.81,1697046.0,259337712.0
2222,2014-06-16,152.9,154.78,152.4,154.42,1623790.0,249568880.0
2223,2014-06-17,154.3,154.3,152.2,153.19,1636486.0,250297888.0
2224,2014-06-18,153.8,154.45,153.4,153.58,1402456.0,215965712.0
2225,2014-06-19,153.56,154.2,152.5,152.73,1155144.0,176868336.0
2226,2014-06-20,152.7,153.6,152.32,153.18,1201940.0,183993520.0
2227,2014-06-23,153.5,156.38,153.36,156.31,2898385.0,449611776.0
2228,2014-06-24,156.62,163.8,156.55,163.57,3853263.0,621636096.0
2229,2014-06-25,145.33,145.33,141.5,142.23,3817111.0,546556416.0
2230,2014-06-26,142.23,142.98,141.41,141.64,3634851.0,515915136.0
2231,2014-06-27,141.42,141.42,139.22,140.38,2647792.0,371027136.0
2232,2014-06-30,141.18,142.89,140.4,141.98,2439950.0,345880000.0
2233,2014-07-01,142.59,142.59,140.8,141.77,1194668.0,168987424.0
2234,2014-07-02,142.03,142.35,141.0,142.08,1206848.0,171127808.0
2235,2014-07-03,142.21,143.4,141.4,143.26,1933167.0,275808352.0
2236,2014-07-04,143.4,144.18,142.72,143.32,1540280.0,220860912.0
2237,2014-07-07,142.8,144.28,142.21,144.16,2287987.0,327900736.0
2238,2014-07-08,144.1,144.17,141.02,142.18,2109160.0,299615520.0
2239,2014-07-09,142.0,142.87,141.02,141.24,1432860.0,203120912.0
2240,2014-07-10,141.12,141.83,140.6,141.04,1215988.0,171762400.0
2241,2014-07-11,141.47,143.09,141.12,141.87,1843286.0,262292688.0
2242,2014-07-14,141.87,150.89,141.5,149.77,4653481.0,684819840.0
2243,2014-07-15,149.11,158.0,149.11,153.81,5878798.0,913284352.0
2244,2014-07-16,153.85,156.78,153.85,154.57,2445933.0,379071456.0
2245,2014-07-17,154.09,155.55,152.0,153.75,2019117.0,309501856.0
2246,2014-07-18,153.59,165.0,152.7,160.98,7489691.0,1200093440.0
2247,2014-07-21,160.39,162.88,158.59,160.98,3014322.0,485174688.0
2248,2014-07-22,159.6,164.0,159.6,163.2,2982062.0,483906528.0
2249,2014-07-23,162.0,165.0,161.6,163.89,2783633.0,455655808.0
2250,2014-07-24,163.76,169.1,162.3,163.53,3568240.0,595593152.0
2251,2014-07-25,164.0,166.05,161.06,163.88,2783358.0,454235008.0
2252,2014-07-28,164.23,167.99,162.92,164.25,4296899.0,706875712.0
2253,2014-07-29,164.3,164.3,160.26,161.06,3601700.0,580708800.0
2254,2014-07-30,160.74,160.74,156.5,158.51,5487629.0,865210176.0
2255,2014-07-31,158.29,160.38,156.96,160.27,2520631.0,400860672.0
2256,2014-08-01,160.17,164.3,159.62,162.98,4325999.0,704961984.0
2257,2014-08-04,163.0,165.62,162.29,164.4,3884820.0,637175424.0
2258,2014-08-05,164.0,166.66,161.67,166.25,3835797.0,627210368.0
2259,2014-08-06,164.8,165.78,162.0,163.32,2031723.0,332041728.0
2260,2014-08-07,163.1,164.39,160.5,160.6,2539649.0,411237184.0
2261,2014-08-08,161.96,163.33,159.8,162.14,2381942.0,384676128.0
2262,2014-08-11,162.48,163.2,161.51,163.07,2007072.0,326555328.0
2263,2014-08-12,161.81,162.75,160.15,162.04,1960436.0,316255840.0
2264,2014-08-13,162.04,164.78,160.8,162.49,3445403.0,560675712.0
2265,2014-08-14,162.02,163.44,161.28,161.46,2295894.0,373085472.0
2266,2014-08-15,162.2,162.49,161.13,161.54,2180268.0,352476096.0
2267,2014-08-18,162.0,162.3,159.1,159.75,4169827.0,667452096.0
2268,2014-08-19,159.75,159.75,158.45,158.68,3209577.0,509709632.0
2269,2014-08-20,158.74,162.06,158.5,162.0,3708495.0,596509504.0
2270,2014-08-21,162.0,162.32,159.0,159.97,1887273.0,301791008.0
2271,2014-08-22,160.0,160.39,158.75,159.27,1863671.0,297023424.0
2272,2014-08-25,159.27,160.15,158.3,158.75,1537672.0,244745472.0
2273,2014-08-26,158.5,159.42,156.96,157.72,1658960.0,261850704.0
2274,2014-08-27,157.72,157.78,156.18,156.37,1382867.0,216703376.0
2275,2014-08-28,156.0,158.36,156.0,156.02,1761803.0,276811136.0
2276,2014-08-29,156.0,158.59,155.0,158.23,2383883.0,375517440.0
2277,2014-09-01,158.2,159.5,157.71,158.45,1645024.0,260760128.0
2278,2014-09-02,158.81,162.64,158.03,162.56,4124613.0,664712704.0
2279,2014-09-03,162.58,167.42,162.56,164.82,4204225.0,695551808.0
2280,2014-09-04,164.7,165.94,163.68,165.06,2397587.0,395280320.0
2281,2014-09-05,165.7,168.16,165.21,167.51,3473195.0,579714752.0
2282,2014-09-09,167.65,167.97,164.0,164.08,2056281.0,339388096.0
2283,2014-09-10,163.7,165.0,163.01,163.91,1786772.0,293245984.0
2284,2014-09-11,163.87,164.82,161.48,161.98,3187554.0,519406656.0
2285,2014-09-12,161.49,162.65,160.32,162.45,1735601.0,280548672.0
2286,2014-09-15,161.9,161.91,158.8,159.41,3254386.0,519621408.0
2287,2014-09-16,160.5,160.6,157.02,157.46,3482315.0,551314368.0
2288,2014-09-17,158.47,159.54,157.34,158.23,2584128.0,408684992.0
2289,2014-09-18,158.02,159.38,157.08,159.25,2648204.0,418432000.0
2290,2014-09-19,159.25,160.98,158.5,160.85,2266599.0,362408992.0
2291,2014-09-22,160.71,160.71,156.84,156.94,3719154.0,586709120.0
2292,2014-09-23,156.7,157.5,156.36,157.48,3454611.0,541705792.0
2293,2014-09-24,156.49,160.5,155.6,160.19,4344896.0,687426560.0
2294,2014-09-25,160.92,163.98,160.9,162.19,5685144.0,924878336.0
2295,2014-09-26,161.5,163.12,159.2,162.31,2271665.0,366907296.0
2296,2014-09-29,162.33,163.2,161.39,162.47,2348859.0,381683072.0
2297,2014-09-30,162.74,162.99,161.2,162.13,2157419.0,349657792.0
2298,2014-10-08,161.0,161.1,157.8,160.73,4565282.0,725030208.0
2299,2014-10-09,159.87,160.25,158.58,160.01,3624491.0,578151808.0
2300,2014-10-10,159.02,159.8,157.7,159.02,4314771.0,684789376.0
2301,2014-10-13,157.81,157.88,153.68,156.1,5317638.0,826349760.0
2302,2014-10-14,155.0,156.99,154.44,154.91,2889594.0,449942592.0
2303,2014-10-15,154.75,157.58,154.71,157.32,2223805.0,348033856.0
2304,2014-10-16,156.1,158.19,156.1,157.32,2394969.0,377655680.0
2305,2014-10-17,158.0,159.05,156.9,158.38,3097659.0,489885664.0
2306,2014-10-20,158.38,158.5,156.4,156.92,3291008.0,517853728.0
2307,2014-10-21,157.0,159.34,156.6,158.46,3991128.0,632422400.0
2308,2014-10-22,158.44,159.46,157.5,159.08,2283641.0,363211424.0
2309,2014-10-23,158.57,160.28,157.89,159.05,3191734.0,508245984.0
2310,2014-10-24,158.95,159.89,157.69,158.88,1998007.0,317073600.0
2311,2014-10-27,156.97,159.1,154.89,157.5,2797069.0,439570880.0
2312,2014-10-28,157.32,159.1,157.18,158.74,2054841.0,325762176.0
2313,2014-10-29,158.8,159.56,157.48,158.3,2142344.0,339064768.0
2314,2014-10-30,158.0,158.0,155.1,155.42,4908702.0,764742336.0
2315,2014-10-31,155.47,156.9,154.35,156.68,3642170.0,567067456.0
2316,2014-11-03,156.75,156.88,155.45,155.58,2467006.0,384677504.0
2317,2014-11-04,155.49,155.49,151.0,151.39,5594390.0,854409088.0
2318,2014-11-05,151.05,151.05,145.5,146.15,7671979.0,1131348480.0
2319,2014-11-06,146.15,147.49,146.01,147.15,3636297.0,533913216.0
2320,2014-11-07,147.17,148.3,147.11,148.04,4150731.0,613638080.0
2321,2014-11-10,150.0,153.78,149.0,153.77,6232521.0,945032832.0
2322,2014-11-11,154.3,155.2,152.01,153.35,4770689.0,733026112.0
2323,2014-11-12,152.98,153.59,150.2,152.89,3082375.0,467531840.0
2324,2014-11-13,152.72,152.73,149.68,151.58,4915556.0,739602880.0
2325,2014-11-14,151.56,157.63,150.91,157.29,7522508.0,1168803328.0
2326,2014-11-17,168.0,168.0,160.0,160.05,15041623.0,2451673856.0
2327,2014-11-18,161.0,161.82,155.0,155.65,6349780.0,1001883712.0
2328,2014-11-19,155.57,155.65,152.61,153.07,4629074.0,710715264.0
2329,2014-11-20,152.88,152.92,150.49,150.68,4625841.0,698848960.0
2330,2014-11-21,150.56,153.2,150.2,153.13,4199078.0,638007360.0
2331,2014-11-24,153.88,155.0,152.0,153.95,5387899.0,828662528.0
2332,2014-11-25,153.42,154.85,152.8,154.64,5323130.0,816840960.0
2333,2014-11-26,154.6,156.36,153.89,155.95,6385897.0,990302208.0
2334,2014-11-27,155.0,157.22,154.0,156.68,9655151.0,1508603264.0
2335,2014-11-28,156.57,156.57,153.17,155.84,8828818.0,1363855104.0
2336,2014-12-01,156.57,161.0,156.0,160.06,12174001.0,1932844672.0
2337,2014-12-02,159.05,161.2,158.25,161.14,9926819.0,1588412416.0
2338,2014-12-03,162.44,168.3,162.36,164.83,11732264.0,1936848384.0
2339,2014-12-04,166.5,174.5,166.5,174.13,11778143.0,2020248704.0
2340,2014-12-05,177.99,178.96,168.6,170.92,11290144.0,1943937536.0
2341,2014-12-08,168.84,176.49,167.2,172.97,10089431.0,1731248512.0
2342,2014-12-09,172.0,186.62,171.5,172.86,15189028.0,2713372160.0
2343,2014-12-10,175.0,183.5,175.0,179.92,10665611.0,1919193472.0
2344,2014-12-11,180.0,181.94,175.29,175.89,5488215.0,975885696.0
2345,2014-12-12,176.78,180.99,176.0,176.59,5105516.0,911591104.0
2346,2014-12-15,176.6,184.1,175.43,184.04,7096432.0,1281924224.0
2347,2014-12-16,183.7,183.7,178.11,180.63,5112944.0,918180160.0
2348,2014-12-17,179.99,181.45,177.8,179.07,6002047.0,1071735168.0
2349,2014-12-18,179.69,182.2,179.0,179.34,3856750.0,695500800.0
2350,2014-12-19,179.06,181.98,178.0,180.82,4963106.0,892730624.0
2351,2014-12-22,179.65,184.29,175.88,184.1,7362381.0,1327712512.0
2352,2014-12-23,183.78,193.49,182.01,188.86,8565082.0,1611272960.0
2353,2014-12-24,188.0,191.8,180.68,183.06,6355459.0,1187206272.0
2354,2014-12-25,183.15,186.0,181.01,185.83,4407168.0,806958784.0
2355,2014-12-26,185.09,189.0,183.0,187.57,4267749.0,793340608.0
2356,2014-12-29,188.1,190.0,182.0,183.48,8983865.0,1678243840.0
2357,2014-12-30,183.0,187.98,182.48,186.84,5617110.0,1043215616.0
2358,2014-12-31,185.6,190.0,185.0,189.62,4626936.0,871581696.0
2359,2015-01-05,189.62,204.24,188.69,202.52,9451517.0,1875063168.0
2360,2015-01-06,200.0,202.56,196.02,197.83,5502001.0,1094977408.0
2361,2015-01-07,196.04,199.5,189.99,192.94,5479784.0,1063925632.0
2362,2015-01-08,194.0,194.52,190.14,191.76,4052530.0,777874688.0
2363,2015-01-09,190.4,195.77,190.11,190.31,5398220.0,1039955136.0
2364,2015-01-12,190.0,192.59,184.46,186.43,4991459.0,934643392.0
2365,2015-01-13,187.0,188.54,184.6,184.88,3670808.0,683429632.0
2366,2015-01-14,185.0,186.5,180.88,183.18,5240344.0,965036160.0
2367,2015-01-15,183.89,186.4,182.48,186.07,4858552.0,895503104.0
2368,2015-01-16,186.2,188.0,185.98,186.11,3997806.0,746304320.0
2369,2015-01-19,181.0,183.2,171.47,175.48,6467937.0,1151544320.0
2370,2015-01-20,176.02,180.5,173.0,178.08,6102274.0,1086018432.0
2371,2015-01-21,178.27,182.9,177.2,182.36,5267474.0,950750400.0
2372,2015-01-22,182.37,184.36,180.0,181.23,3825481.0,696541248.0
2373,2015-01-23,180.12,183.28,180.11,181.02,3308455.0,600627328.0
2374,2015-01-26,181.7,183.5,181.05,182.8,3564906.0,650642112.0
2375,2015-01-27,182.82,182.82,178.0,180.11,4188362.0,755025856.0
2376,2015-01-28,179.0,180.4,177.3,177.47,3068066.0,547979136.0
2377,2015-01-29,176.2,178.0,175.0,176.15,3249254.0,571553408.0
2378,2015-01-30,176.99,181.0,176.5,177.18,4750834.0,848744512.0
2379,2015-02-02,175.51,176.4,173.5,174.82,3398336.0,593379648.0
2380,2015-02-03,177.48,178.65,176.2,178.37,2779280.0,493512576.0
2381,2015-02-04,179.15,182.08,177.0,177.25,3529371.0,634135296.0
2382,2015-02-05,178.97,180.9,174.0,174.05,4123962.0,735861120.0
2383,2015-02-06,174.64,176.5,173.6,174.6,3710238.0,648205632.0
2384,2015-02-09,175.77,185.1,175.0,184.3,8729358.0,1584342272.0
2385,2015-02-10,184.8,185.2,181.45,182.88,5363887.0,984795840.0
2386,2015-02-11,182.4,184.25,182.08,183.15,2289479.0,420358848.0
2387,2015-02-12,183.99,184.49,182.01,183.57,2505098.0,458818624.0
2388,2015-02-13,184.11,184.5,181.4,182.49,4012705.0,734977408.0
2389,2015-02-16,182.54,183.63,181.22,183.31,3952108.0,722512128.0
2390,2015-02-17,183.55,183.89,181.91,182.22,3417255.0,624854080.0
2391,2015-02-25,183.0,185.7,181.11,183.96,5993512.0,1104113280.0
2392,2015-02-26,183.8,188.39,183.55,186.64,6229772.0,1163369600.0
2393,2015-02-27,186.9,194.5,186.8,191.05,6337094.0,1217723136.0
2394,2015-03-02,190.8,193.8,189.0,190.73,3109870.0,592027072.0
2395,2015-03-03,189.3,192.0,185.16,185.95,4299960.0,812905792.0
2396,2015-03-04,186.99,188.01,184.6,187.19,4066223.0,757815040.0
2397,2015-03-05,185.01,187.03,184.05,185.52,3620624.0,670609792.0
2398,2015-03-06,185.35,186.48,183.27,183.62,2547066.0,471454752.0
2399,2015-03-09,185.8,192.99,183.8,191.56,4348603.0,815432192.0
2400,2015-03-10,190.94,191.5,187.28,187.83,2963706.0,561292480.0
2401,2015-03-11,187.83,193.0,187.8,191.98,4058339.0,778418688.0
2402,2015-03-12,193.0,195.99,191.4,192.75,3849640.0,747203200.0
2403,2015-03-13,192.7,193.9,188.58,189.91,2547927.0,486997376.0
2404,2015-03-16,190.06,194.5,187.01,193.76,3116097.0,597313664.0
2405,2015-03-17,194.99,198.69,194.89,196.77,4590408.0,903712768.0
2406,2015-03-18,196.8,199.99,195.52,199.45,3930446.0,778884992.0
2407,2015-03-19,198.54,198.99,194.06,195.28,3353977.0,658535488.0
2408,2015-03-20,194.2,194.99,190.88,193.15,5137371.0,991294912.0
2409,2015-03-23,194.67,196.75,193.2,195.08,4097901.0,799009920.0
2410,2015-03-24,195.3,197.44,192.1,195.69,6007944.0,1172628480.0
2411,2015-03-25,193.0,195.1,192.06,192.78,4224030.0,815963264.0
2412,2015-03-26,193.55,199.9,192.0,198.56,6710525.0,1315872128.0
2413,2015-03-27,198.0,198.56,192.95,194.55,4014459.0,784086656.0
2414,2015-03-30,194.68,198.95,193.1,196.77,6345139.0,1237889280.0
2415,2015-03-31,196.68,200.77,194.02,195.96,8813097.0,1746870272.0
2416,2015-04-01,196.03,197.56,194.48,195.34,7687523.0,1504959744.0
2417,2015-04-02,195.96,197.6,192.88,194.58,6298161.0,1228604416.0
2418,2015-04-03,194.0,197.01,192.78,196.81,5121088.0,996536064.0
